0	1.125	0	1.125	0.905197	-0.0125559	0.0125559	-0.0948033	0.28441	-0.0948033	0.00209265	-0.0104632	0.0104632	-0.00209265	
0.75	2.25	0	0.75	0.384132	-0.621292	0.3016	-0.0752773	0.112916	-0.0188193	0.0241237	-0.0603093	0.0301547	-0.00301547	
1.875	3	0	1.125	-0.266796	-0.496915	0.496915	0.0327344	-0.0982031	0.0327344	0.00891371	-0.0445686	0.0445686	-0.00891371	
0	0.75	0.75	2.25	0.381358	0.302709	-0.624621	-0.0188193	0.112916	-0.0752773	-0.0032004	0.032004	-0.064008	0.0256032	
0.75	2.25	0.75	1.875	0.844491	-0.131903	0.0980831	-0.175657	0.395228	-0.0988069	0.00257333	-0.00965	0.0072375	-0.00108562	
2.25	3	0.75	2.25	0.381358	-0.302709	0.624621	-0.0188193	0.112916	-0.0752773	0.0032004	-0.032004	0.064008	-0.0256032	
0	1.125	1.875	3	-0.266796	0.496915	-0.496915	0.0327344	-0.0982031	0.0327344	-0.00891371	0.0445686	-0.0445686	0.00891371	
0.75	2.25	2.25	3	0.384132	0.621292	-0.3016	-0.0752773	0.112916	-0.0188193	-0.0241237	0.0603093	-0.0301547	0.00301547	
1.875	3	1.875	3	0.905197	-0.0125559	0.0125559	-0.0948033	0.28441	-0.0948033	0.00209265	-0.0104633	0.0104633	-0.00209265	
