4.126	-0.3037
3.7294	-0.39702
6.7746	0.18982
3.4157	-0.43804
12.067	0.021325
14.792	0.0017381
0.44988	0.90753
8.035	0.044484
1.3062	0.39501
12.031	0.019918
14.837	0.00060243
1.0042	0.60427
14.091	0.020698
0.27266	0.96468
10.258	-0.076931
11.756	0.0073282
8.0121	0.047655
13.28	0.037306
13.485	0.034474
9.3891	-0.082259
2.068	-0.10958
3.267	-0.44423
2.7321	-0.38207
0.6273	0.82793
1.6041	0.18466
9.2467	-0.076645
14.095	0.020593
5.3168	0.04973
6.1594	0.18619
14.765	0.0024039
